iucn_sid,eez_km2,nms_km2,terr_km2,sciname,kingdom,phylum,class,order,family,genus,comname,category,criteria,population_trend,depth_upper,depth_lower,depth_class,hab,habitat
16012,3800,0,3600,Favonigobius reichei,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Favonigobius,Indo-pacific Tropical Sand Goby,LC,NA,Unknown,NA,NA,< 200 m,9.1,Marine Neritic - Estuaries
16564,616200,476200,24200,Peponocephala electra,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Peponocephala,Melon-headed Whale,LC,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
16564,616200,476200,24200,Peponocephala electra,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Peponocephala,Melon-headed Whale,LC,NA,Unknown,NA,NA,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
16564,616200,476200,24200,Peponocephala electra,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Peponocephala,Melon-headed Whale,LC,NA,Unknown,NA,NA,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
18596,616200,476200,24200,Pseudorca crassidens,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Pseudorca,False Killer Whale,NT,NA,Unknown,NA,1500,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
18596,616200,476200,24200,Pseudorca crassidens,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Pseudorca,False Killer Whale,NT,NA,Unknown,NA,1500,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
18596,616200,476200,24200,Pseudorca crassidens,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Pseudorca,False Killer Whale,NT,NA,Unknown,NA,1500,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
18596,616200,476200,24200,Pseudorca crassidens,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Pseudorca,False Killer Whale,NT,NA,Unknown,NA,1500,200 m +,9.1,Marine Neritic - Pelagic
18596,616200,476200,24200,Pseudorca crassidens,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Pseudorca,False Killer Whale,NT,NA,Unknown,NA,1500,200 m +,9.1,Marine Neritic - Estuaries
19388,1200,0,1200,Redigobius bikolanus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Redigobius,Speckled Goby,LC,NA,Stable,NA,NA,< 200 m,9.10,Marine Neritic - Estuaries
19488,616200,476200,24200,Rhincodon typus,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Whale Shark,EN,A2bd+4bd,Decreasing,0,1928,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
19488,616200,476200,24200,Rhincodon typus,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Whale Shark,EN,A2bd+4bd,Decreasing,0,1928,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
19488,616200,476200,24200,Rhincodon typus,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Whale Shark,EN,A2bd+4bd,Decreasing,0,1928,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
19488,616200,476200,24200,Rhincodon typus,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Whale Shark,EN,A2bd+4bd,Decreasing,0,1928,200 m +,9.1,Marine Neritic - Pelagic
19488,616200,476200,24200,Rhincodon typus,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Whale Shark,EN,A2bd+4bd,Decreasing,0,1928,200 m +,9.1,Marine Neritic - Estuaries
20729,616200,476200,24200,Stenella attenuata,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Pantropical Spotted Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
20729,616200,476200,24200,Stenella attenuata,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Pantropical Spotted Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
20729,616200,476200,24200,Stenella attenuata,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Pantropical Spotted Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
20731,616200,476200,24200,Stenella coeruleoalba,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Striped Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
20731,616200,476200,24200,Stenella coeruleoalba,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Striped Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
20731,616200,476200,24200,Stenella coeruleoalba,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Striped Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
20731,616200,476200,24200,Stenella coeruleoalba,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Striped Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
20733,616200,476200,24200,Stenella longirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Spinner Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
20733,616200,476200,24200,Stenella longirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Spinner Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
20733,616200,476200,24200,Stenella longirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Spinner Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
20733,616200,476200,24200,Stenella longirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Spinner Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
20733,616200,476200,24200,Stenella longirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Spinner Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
20733,616200,476200,24200,Stenella longirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,Spinner Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.8,NA
20738,616200,476200,24200,Steno bredanensis,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Steno,Rough-toothed Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
20738,616200,476200,24200,Steno bredanensis,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Steno,Rough-toothed Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
20738,616200,476200,24200,Steno bredanensis,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Steno,Rough-toothed Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
21856,515900,382700,17400,Thunnus alalunga,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Albacore Tuna,NT,NA,Decreasing,0,600,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
21856,515900,382700,17400,Thunnus alalunga,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Albacore Tuna,NT,NA,Decreasing,0,600,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
21856,515900,382700,17400,Thunnus alalunga,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Albacore Tuna,NT,NA,Decreasing,0,600,200 m +,9.1,Marine Neritic - Pelagic
21856,515900,382700,17400,Thunnus alalunga,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Albacore Tuna,NT,NA,Decreasing,0,600,200 m +,9.1,Marine Neritic - Estuaries
21857,616200,476200,24200,Thunnus albacares,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Yellowfin Tuna,NT,NA,Decreasing,0,464,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
21857,616200,476200,24200,Thunnus albacares,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Yellowfin Tuna,NT,NA,Decreasing,0,464,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
21857,616200,476200,24200,Thunnus albacares,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Yellowfin Tuna,NT,NA,Decreasing,0,464,200 m +,9.1,Marine Neritic - Pelagic
21857,616200,476200,24200,Thunnus albacares,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Yellowfin Tuna,NT,NA,Decreasing,0,464,200 m +,9.1,Marine Neritic - Estuaries
21859,616200,476200,24200,Thunnus obesus,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Bigeye Tuna,VU,A2bd,Decreasing,0,1500,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
21859,616200,476200,24200,Thunnus obesus,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Bigeye Tuna,VU,A2bd,Decreasing,0,1500,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
21859,616200,476200,24200,Thunnus obesus,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Bigeye Tuna,VU,A2bd,Decreasing,0,1500,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
21859,616200,476200,24200,Thunnus obesus,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Bigeye Tuna,VU,A2bd,Decreasing,0,1500,200 m +,9.1,Marine Neritic - Pelagic
21859,616200,476200,24200,Thunnus obesus,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Bigeye Tuna,VU,A2bd,Decreasing,0,1500,200 m +,9.1,Marine Neritic - Estuaries
22563,616200,476200,24200,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Common Bottlenose Dolphin,LC,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
22563,616200,476200,24200,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Common Bottlenose Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
22563,616200,476200,24200,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Common Bottlenose Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
22563,616200,476200,24200,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Common Bottlenose Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
22563,616200,476200,24200,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Common Bottlenose Dolphin,LC,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
23148,616200,476200,24200,Xiphias gladius,Animalia,Chordata,Actinopterygii,Perciformes,Xiphiidae,Xiphias,Swordfish,LC,NA,Decreasing,0,2878,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
23148,616200,476200,24200,Xiphias gladius,Animalia,Chordata,Actinopterygii,Perciformes,Xiphiidae,Xiphias,Swordfish,LC,NA,Decreasing,0,2878,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
23148,616200,476200,24200,Xiphias gladius,Animalia,Chordata,Actinopterygii,Perciformes,Xiphiidae,Xiphias,Swordfish,LC,NA,Decreasing,0,2878,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
23148,616200,476200,24200,Xiphias gladius,Animalia,Chordata,Actinopterygii,Perciformes,Xiphiidae,Xiphias,Swordfish,LC,NA,Decreasing,0,2878,200 m +,9.1,Marine Neritic - Pelagic
23148,616200,476200,24200,Xiphias gladius,Animalia,Chordata,Actinopterygii,Perciformes,Xiphiidae,Xiphias,Swordfish,LC,NA,Decreasing,0,2878,200 m +,9.1,Marine Neritic - Estuaries
23211,616200,476200,24200,Ziphius cavirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Ziphius,Cuvier's Beaked Whale,LC,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
23211,616200,476200,24200,Ziphius cavirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Ziphius,Cuvier's Beaked Whale,LC,NA,Unknown,NA,NA,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
23211,616200,476200,24200,Ziphius cavirostris,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Ziphius,Cuvier's Beaked Whale,LC,NA,Unknown,NA,NA,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
31382,3100,0,2900,Rhizophora apiculata,Plantae,Tracheophyta,Magnoliopsida,Rhizophorales,Rhizophoraceae,Rhizophora,NA,LC,NA,Decreasing,NA,NA,< 20 m,12.7,Marine Intertidal - Mangrove Submerged Roots
33705,3100,0,2900,Dolichandrone spathacea,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Bignoniaceae,Dolichandrone,NA,LC,NA,Decreasing,NA,NA,< 20 m,12.7,Marine Intertidal - Mangrove Submerged Roots
39336,4100,0,3900,Odontaspis noronhai,Animalia,Chordata,Chondrichthyes,Lamniformes,Odontaspididae,Odontaspis,Bigeye Sand Tiger,LC,NA,Unknown,35,1000,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39336,4100,0,3900,Odontaspis noronhai,Animalia,Chordata,Chondrichthyes,Lamniformes,Odontaspididae,Odontaspis,Bigeye Sand Tiger,LC,NA,Unknown,35,1000,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39337,616200,476200,24200,Pseudocarcharias kamoharai,Animalia,Chordata,Chondrichthyes,Lamniformes,Pseudocarchariidae,Pseudocarcharias,Crocodile Shark,LC,NA,Increasing,0,590,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39337,616200,476200,24200,Pseudocarcharias kamoharai,Animalia,Chordata,Chondrichthyes,Lamniformes,Pseudocarchariidae,Pseudocarcharias,Crocodile Shark,LC,NA,Increasing,0,590,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39338,616200,476200,24200,Megachasma pelagios,Animalia,Chordata,Chondrichthyes,Lamniformes,Megachasmidae,Megachasma,Megamouth Shark,LC,NA,Unknown,5,1500,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39338,616200,476200,24200,Megachasma pelagios,Animalia,Chordata,Chondrichthyes,Lamniformes,Megachasmidae,Megachasma,Megamouth Shark,LC,NA,Unknown,5,1500,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39338,616200,476200,24200,Megachasma pelagios,Animalia,Chordata,Chondrichthyes,Lamniformes,Megachasmidae,Megachasma,Megamouth Shark,LC,NA,Unknown,5,1500,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
39339,616200,476200,24200,Alopias vulpinus,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,Common Thresher,VU,A2bd+3bd+4bd,Decreasing,0,366,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39339,616200,476200,24200,Alopias vulpinus,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,Common Thresher,VU,A2bd+3bd+4bd,Decreasing,0,366,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39339,616200,476200,24200,Alopias vulpinus,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,Common Thresher,VU,A2bd+3bd+4bd,Decreasing,0,366,200 m +,9.1,Marine Neritic - Pelagic
39339,616200,476200,24200,Alopias vulpinus,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,Common Thresher,VU,A2bd+3bd+4bd,Decreasing,0,366,200 m +,9.1,Marine Neritic - Estuaries
39341,616200,476200,24200,Isurus oxyrinchus,Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Isurus,Shortfin Mako,EN,A2bd,Decreasing,0,888,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39341,616200,476200,24200,Isurus oxyrinchus,Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Isurus,Shortfin Mako,EN,A2bd,Decreasing,0,888,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39365,63000,29900,12400,Carcharhinus amblyrhynchos,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Grey Reef Shark,NT,NA,Unknown,10,50,< 200 m,9.8,NA
39370,616200,476200,24200,Carcharhinus falciformis,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Silky Shark,VU,A2bd,Decreasing,18,500,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39370,616200,476200,24200,Carcharhinus falciformis,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Silky Shark,VU,A2bd,Decreasing,18,500,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39370,616200,476200,24200,Carcharhinus falciformis,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Silky Shark,VU,A2bd,Decreasing,18,500,200 m +,11.1,NA
39370,616200,476200,24200,Carcharhinus falciformis,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Silky Shark,VU,A2bd,Decreasing,18,500,200 m +,9.1,Marine Neritic - Pelagic
39370,616200,476200,24200,Carcharhinus falciformis,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Silky Shark,VU,A2bd,Decreasing,18,500,200 m +,9.1,Marine Neritic - Estuaries
39374,616200,476200,24200,Carcharhinus longimanus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Oceanic Whitetip Shark,VU,A2ad+3d+4ad,Decreasing,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39374,616200,476200,24200,Carcharhinus longimanus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Oceanic Whitetip Shark,VU,A2ad+3d+4ad,Decreasing,NA,NA,200 m +,9.8,NA
39375,136700,91900,24100,Carcharhinus melanopterus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Blacktip Reef Shark,NT,NA,Decreasing,NA,NA,< 200 m,9.8,NA
39381,616200,476200,24200,Prionace glauca,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Prionace,Blue Shark,NT,NA,Unknown,0,350,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39381,616200,476200,24200,Prionace glauca,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Prionace,Blue Shark,NT,NA,Unknown,0,350,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39381,616200,476200,24200,Prionace glauca,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Prionace,Blue Shark,NT,NA,Unknown,0,350,200 m +,9.1,Marine Neritic - Pelagic
39381,616200,476200,24200,Prionace glauca,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Prionace,Blue Shark,NT,NA,Unknown,0,350,200 m +,9.1,Marine Neritic - Estuaries
39384,180300,132500,24200,Triaenodon obesus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Triaenodon,Whitetip Reef Shark,NT,NA,Unknown,1,330,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39384,180300,132500,24200,Triaenodon obesus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Triaenodon,Whitetip Reef Shark,NT,NA,Unknown,1,330,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
39384,180300,132500,24200,Triaenodon obesus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Triaenodon,Whitetip Reef Shark,NT,NA,Unknown,1,330,200 m +,9.1,Marine Neritic - Pelagic
39384,180300,132500,24200,Triaenodon obesus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Triaenodon,Whitetip Reef Shark,NT,NA,Unknown,1,330,200 m +,9.1,Marine Neritic - Estuaries
39386,104800,74200,17600,Sphyrna mokarran,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,Great Hammerhead,EN,A2bd+4bd,Decreasing,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39386,104800,74200,17600,Sphyrna mokarran,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,Great Hammerhead,EN,A2bd+4bd,Decreasing,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
39386,104800,74200,17600,Sphyrna mokarran,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,Great Hammerhead,EN,A2bd+4bd,Decreasing,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
39386,104800,74200,17600,Sphyrna mokarran,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,Great Hammerhead,EN,A2bd+4bd,Decreasing,NA,NA,200 m +,9.8,NA
39386,104800,74200,17600,Sphyrna mokarran,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,Great Hammerhead,EN,A2bd+4bd,Decreasing,NA,NA,200 m +,9.8.4,Lagoon
39415,136700,91900,24100,Aetobatus narinari,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Aetobatidae,Aetobatus,Spotted Eagle Ray,NT,NA,Decreasing,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
39415,136700,91900,24100,Aetobatus narinari,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Aetobatidae,Aetobatus,Spotted Eagle Ray,NT,NA,Decreasing,NA,NA,200 m +,9.10,Marine Neritic - Estuaries
39415,136700,91900,24100,Aetobatus narinari,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Aetobatidae,Aetobatus,Spotted Eagle Ray,NT,NA,Decreasing,NA,NA,200 m +,9.8,NA
39773,3800,0,3600,Cephalopholis boenak,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Cephalopholis,Brown-banded Seabass,LC,NA,Stable,0,30,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
39773,3800,0,3600,Cephalopholis boenak,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Cephalopholis,Brown-banded Seabass,LC,NA,Stable,0,30,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
39773,3800,0,3600,Cephalopholis boenak,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Cephalopholis,Brown-banded Seabass,LC,NA,Stable,0,30,< 200 m,9.8,NA
39774,4100,0,3900,Cromileptes altivelis,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Cromileptes,Humpback Grouper,DD,NA,Decreasing,1,40,< 200 m,12.6,Marine Intertidal - Tidepools
39774,4100,0,3900,Cromileptes altivelis,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Cromileptes,Humpback Grouper,DD,NA,Decreasing,1,40,< 200 m,9.8,NA
39774,4100,0,3900,Cromileptes altivelis,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Cromileptes,Humpback Grouper,DD,NA,Decreasing,1,40,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
40635,616200,476200,24200,Indopacetus pacificus,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Indopacetus,Indo-pacific Beaked Whale,DD,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
40635,616200,476200,24200,Indopacetus pacificus,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Indopacetus,Indo-pacific Beaked Whale,DD,NA,Unknown,NA,NA,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
40635,616200,476200,24200,Indopacetus pacificus,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Indopacetus,Indo-pacific Beaked Whale,DD,NA,Unknown,NA,NA,200 m +,10.3,Marine Oceanic - Bathypelagic (1000-4000m)
41714,38900,37500,1400,Tursiops aduncus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Indo-Pacific Bottlenose Dolphin,DD,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
41714,38900,37500,1400,Tursiops aduncus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Indo-Pacific Bottlenose Dolphin,DD,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
41714,38900,37500,1400,Tursiops aduncus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,Indo-Pacific Bottlenose Dolphin,DD,NA,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
41755,616200,476200,24200,Physeter macrocephalus,Animalia,Chordata,Mammalia,Cetartiodactyla,Physeteridae,Physeter,Sperm Whale,VU,A1d,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
41755,616200,476200,24200,Physeter macrocephalus,Animalia,Chordata,Mammalia,Cetartiodactyla,Physeteridae,Physeter,Sperm Whale,VU,A1d,Unknown,NA,NA,200 m +,10.2,Marine Oceanic - Mesopelagic (200-1000m)
41755,616200,476200,24200,Physeter macrocephalus,Animalia,Chordata,Mammalia,Cetartiodactyla,Physeteridae,Physeter,Sperm Whale,VU,A1d,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Pelagic
41755,616200,476200,24200,Physeter macrocephalus,Animalia,Chordata,Mammalia,Cetartiodactyla,Physeteridae,Physeter,Sperm Whale,VU,A1d,Unknown,NA,NA,200 m +,9.1,Marine Neritic - Estuaries
41832,73700,62000,11700,Mobula eregoodootenkee,Animalia,Chordata,Chondrichthyes,Rajiformes,Mobulidae,Mobula,Longhorned Pygmy Devil Ray,NT,NA,Unknown,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
41835,63000,29900,12400,Nebrius ferrugineus,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Ginglymostomatidae,Nebrius,Tawny Nurse Shark,VU,A2abcd+3cd+4abcd,Decreasing,NA,NA,200 m +,10.1,Marine Oceanic - Epipelagic (0-200m)
